domain	intent	utterance	bio
Websearch	SearchImagesOnEngine	znajdź obrazki o zapalenie opon mózgowych	o o o b-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	znajdź zdjęcia ferie 2020	o o b-img_query i-img_query
Websearch	SearchImagesOnEngine	znajdź zdjęcia które pasują do skoda octavia 2020	o o o o o b-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	znajdź zdjęcia pasujące do miley cyrus 2019	o o o o b-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	znajdź zdjęcia o major suchodolski	o o o b-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazy avon	o o o b-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazy które pasują do suknie ślubne 2020	o o o o o o b-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazy pasujące do jarosław kaczyński	o o o o o b-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazy o ławka ogrodowa	o o o o b-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazki kawka	o o o b-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazki które pasują do lombard życie pod zastaw	o o o o o o b-img_query i-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazki pasujące do black	o o o o o b-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć obrazki o telefon	o o o o b-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć zdjęcia shrek meme	o o o b-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć zdjęcia które pasują do jan paweł ii	o o o o o o b-img_query i-img_query i-img_query
Websearch	SearchImagesOnEngine	chcę zobaczyć zdjęcia pasujące do shitzu	o o o o o b-img_query
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazy które pasują do sentencje o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazy pasujące do korwin o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazy o notre dame inside o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazki jumanji o rozmiarze 800 na 600	o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazki które pasują do ogród o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazki pasujące do marshall psi patrol o rozmiarze 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	obrazki o jezus o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	zdjęcia motorola o rozmiarze 800 na 600	o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	zdjęcia które pasują do balenciaga o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	zdjęcia pasujące do ing o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	zdjęcia o galaxy o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazy sienna miller o rozmiarze 800 na 600	o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazy które pasują do malediwy o rozmiarze 800 na 600	o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazy pasujące do zara o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazki samochody osobowe o rozmiarze 800 na 600	o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazki które pasują do depilator laserowy o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazki pasujące do jajka faszerowane o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż obrazki o piotr woźniak-starak o rozmiarze 800 na 600	o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż zdjęcia cytat o miłości o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż zdjęcia które pasują do fiat 500 o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż zdjęcia pasujące do julia wieniawa o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	pokaż zdjęcia o bukiet o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazy babka piaskowa o rozmiarze 800 na 600	o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazy które pasują do słynne obrazy o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazy pasujące do przedszkole o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazy o mafia o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazki czekolada o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazki które pasują do rumień o rozmiarze 800 na 600	o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazki pasujące do apteka o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj obrazki o śnieżnik o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj zdjęcia mercedes o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj zdjęcia które pasują do paznokcie jesień 2019 o rozmiarze 800 na 600	o o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj zdjęcia pasujące do guess o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyszukaj zdjęcia o pielęgniarki o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazy kylie jenner before o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazy które pasują do kalendarz 2019 do druku o rozmiarze 800 na 600	o o o o o b-img_query i-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazy pasujące do myszka zwierze o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazy o skoda scala o rozmiarze 800 na 600	o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazki klara lewandowska face o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazki które pasują do torty o rozmiarze 800 na 600	o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazki pasujące do maluma o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj obrazki o grzywka o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj zdjęcia korekta nosa kwasem hialuronowym o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj zdjęcia które pasują do cytaty rap o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj zdjęcia pasujące do audi a6 o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	szukaj zdjęcia o zwłoki o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazy tara brawl stars o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazy które pasują do łazienka o rozmiarze 800 na 600	o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazy pasujące do pko bp o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazy o panda minecraft o rozmiarze 800 na 600	o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazki laluna unique o rozmiarze 800 na 600	o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazki które pasują do profil aluminiowy o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazki pasujące do yolanda hadid young o rozmiarze 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl obrazki o stranger things tapety o rozmiarze 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl zdjęcia zespół klinefeltera o rozmiarze 800 na 600	o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl zdjęcia które pasują do zupa o rozmiarze 800 na 600	o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl zdjęcia pasujące do dom z papieru o rozmiarze 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	wyświetl zdjęcia o ewa owczarek łódź o rozmiarze 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazy wombat o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazy które pasują do adele 2020 o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazy pasujące do życzenia noworoczne 2020 o rozmiarze 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazki uczeń o rozmiarze 800 na 600	o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazki które pasują do meble kuchenne o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazki pasujące do lil masti o rozmiarze 800 na 600	o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź obrazki o tattoo o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź zdjęcia home and you o rozmiarze 800 na 600	o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź zdjęcia które pasują do biuro podróży o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź zdjęcia pasujące do kraków o rozmiarze 800 na 600	o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	znajdź zdjęcia o zebra o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazy playstation 5 o rozmiarze 800 na 600	o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazy które pasują do pikachu o rozmiarze 800 na 600	o o o o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazy pasujące do skoda kamiq o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazy o firanki do salonu o rozmiarze 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazki książka o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazki które pasują do sandy brawl stars o rozmiarze 800 na 600	o o o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazki pasujące do cv przykład o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć obrazki o stroje kąpielowe 2019 o rozmiarze 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć zdjęcia dziecko o rozmiarze 800 na 600	o o o b-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć zdjęcia które pasują do zamiana jednostek masy o rozmiarze 800 na 600	o o o o o o b-img_query i-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeight	chcę zobaczyć zdjęcia pasujące do julian tuwim o rozmiarze 800 na 600	o o o o o b-img_query i-img_query o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy smartwatch damski i szerszy niż 800 na 600	o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy nowy rok 2020 i większy niż 800	o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy kamera i większy niż 800 na 600	o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy credit agricole i węższy niż 800	o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy myszo jeleń i węższy niż 800 na 600	o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy plastuś i mniejszy niż 800	o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy jezioro i mniejszy niż 800 na 600	o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do pinterest i szerszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do kombi i szerszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do fredka i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do itaka i większy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do komoda i węższy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do paznokcie hybrydowe 2019 i węższy niż 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do liście i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy które pasują do lew i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	obrazy pasujące do ramka na zdjęcia i szerszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
